"lon","lat","PrimLand","pasture","cropland","urban","Hmpop","Dep"
55.5,35.5,0,0.08,0.01,0,5.28,0
56.5,35.5,0,0.09,0,0,8.91,0
57.5,35.5,0,0.16,0.01,0,25.86,0
58.5,35.5,0,0.23,0.06,0,26.34,0
59.5,35.5,0,0.27,0.07,0,46.98,0
60.5,35.5,0,0.23,0.11,0,64.01,0
61.5,35.5,0.11,0.58,0.23,0,13.26,0
62.5,35.5,0.04,0.78,0.16,0,11.52,0
63.5,35.5,0.1,0.6,0.28,0,14.73,0
64.5,35.5,0.13,0.47,0.38,0,38.98,0
65.5,35.5,0.16,0.71,0.12,0,16.71,0
66.5,35.5,0.2,0.67,0.12,0,25.97,0
67.5,35.5,0.2,0.72,0.07,0,18.94,0
68.5,35.5,0.27,0.57,0.15,0,33.42,0
69.5,35.5,0.37,0.52,0.11,0,71.53,0
70.5,35.5,0.41,0.35,0.08,0,12.91,0
71.5,35.5,0.18,0.28,0.19,0,61.43,0
72.5,35.5,0,0.13,0.12,0,162.6,0
73.5,35.5,0,0.15,0.08,0,85.32,0
74.5,35.5,0,0.13,0.03,0,69.55,0
75.5,35.5,0,0.05,0,0,67.42,0
76.5,35.5,0,0.05,0,0,53.83,0
77.5,35.5,0.42,0.2,0.01,0,13.15,0
78.5,35.5,0.35,0.64,0,0,3.02,0
79.5,35.5,0.37,0.61,0,0,4.29,0
80.5,35.5,0.59,0.4,0,0,4.28,0
81.5,35.5,0.54,0.44,0,0,3.23,0
82.5,35.5,0.45,0.54,0,0,1.48,0
83.5,35.5,0.28,0.69,0,0,0.38,0
84.5,35.5,0.26,0.73,0,0,0.35,0
85.5,35.5,0.16,0.77,0,0,0.24,0
86.5,35.5,0.12,0.79,0,0,0.21,0
87.5,35.5,0.11,0.8,0,0,0.26,0
88.5,35.5,0.12,0.81,0,0,0.33,0
89.5,35.5,0.28,0.63,0,0,0.33,0
90.5,35.5,0.33,0.5,0,0,0.33,0
91.5,35.5,0.29,0.57,0,0,0.32,0
92.5,35.5,0.38,0.57,0,0,0.34,0
93.5,35.5,0.38,0.61,0,0,0.61,0
94.5,35.5,0.37,0.63,0,0,0.87,0
95.5,35.5,0.33,0.65,0.01,0,1.05,0
96.5,35.5,0.32,0.66,0,0,0.9,0
97.5,35.5,0.32,0.65,0,0,0.83,0
98.5,35.5,0.3,0.66,0.01,0,0.72,0
99.5,35.5,0.21,0.69,0.02,0,3.95,0
100.5,35.5,0.25,0.68,0.05,0,8.69,0
101.5,35.5,0.18,0.68,0.12,0,14.65,0
102.5,35.5,0.06,0.67,0.26,0,56.37,0
103.5,35.5,0.09,0.65,0.25,0.01,206.86,0
104.5,35.5,0,0.28,0.71,0,154.11,0
105.5,35.5,0,0.17,0.82,0.01,184.86,0
106.5,35.5,0.04,0.21,0.75,0,173.58,0
107.5,35.5,0,0.01,0.98,0.01,174.67,0
108.5,35.5,0.29,0.13,0.58,0,150.81,0
109.5,35.5,0.24,0.14,0.62,0,213.24,0
110.5,35.5,0.21,0.13,0.65,0.01,314.98,0
111.5,35.5,0.28,0.14,0.56,0.01,312.07,0
112.5,35.5,0.3,0.29,0.4,0.01,323.33,0
113.5,35.5,0.21,0.25,0.51,0.03,638.4,0
114.5,35.5,0.01,0.27,0.65,0.02,605.15,0
115.5,35.5,0.02,0.15,0.73,0.03,740.26,0
116.5,35.5,0.12,0.1,0.72,0.04,753.33,0
117.5,35.5,0.22,0.13,0.63,0.02,616.96,0
118.5,35.5,0.23,0.15,0.6,0.02,608.56,0
119.5,35.5,0.22,0.06,0.37,0.01,476.02,0
120.5,35.5,0.01,0,0.01,0,793.19,0
126.5,35.5,0.13,0.01,0.2,0.02,490.43,0
127.5,35.5,0.25,0,0.15,0.01,178.31,0
128.5,35.5,0.23,0,0.19,0.03,645.74,0
129.5,35.5,0.09,0,0.07,0.03,1567.98,0
52.5,37.5,0,0,0,0,NA,1
-74.5,38.5,0,0,0,0,528.9,1
51.5,38.5,0,0,0,0,NA,1
52.5,38.5,0,0,0,0,NA,1
50.5,39.5,0,0,0,0,NA,1
51.5,39.5,0,0,0,0,NA,1
-124.5,41.5,0,0,0,0,21.7,0
-123.5,41.5,0,0,0,0,2.04,0
-122.5,41.5,0,0.05,0.11,0,4.41,0
-121.5,41.5,0.78,0.15,0.05,0,1.08,0
-120.5,41.5,0.68,0.24,0.04,0,1,0
-124.5,40.5,0,0.01,0.02,0.01,39.87,0
-123.5,40.5,0,0.01,0.02,0,3.18,0
-122.5,40.5,0.64,0.15,0.09,0.01,19.96,0
-121.5,40.5,0,0.09,0.03,0,2.81,0
-120.5,40.5,0.81,0.15,0.02,0,3.65,0
-119.5,40.5,0.87,0.06,0,0,1.3,0
-118.5,40.5,0.86,0.07,0.01,0,0.48,0
-117.5,40.5,0.87,0.07,0.01,0,1.27,0
-116.5,40.5,0.87,0.07,0.01,0,0.63,0
-115.5,40.5,0.79,0.11,0.02,0,2.9,0
-114.5,40.5,0.86,0.08,0.01,0,0.44,0
-113.5,40.5,0.66,0.27,0.02,0,0.29,0
-112.5,40.5,0.56,0.21,0.03,0.01,22.02,0
-111.5,40.5,0.64,0.12,0.08,0.09,140.93,0
-110.5,40.5,0,0.14,0.04,0,1.66,0
-109.5,40.5,0.59,0.26,0.05,0,2.68,0
-108.5,40.5,0.39,0.42,0.07,0,0.25,0
-107.5,40.5,0.48,0.28,0.15,0,1.85,0
-106.5,40.5,0,0.12,0.09,0,2.34,0
-105.5,40.5,0.45,0.25,0.16,0.04,48.2,0
-104.5,40.5,0.05,0.44,0.33,0.01,19.48,0
-103.5,40.5,0.05,0.54,0.23,0,5.01,0
-102.5,40.5,0.03,0.55,0.29,0,1.8,0
-101.5,40.5,0,0.69,0.31,0,1.32,0
-100.5,40.5,0,0.53,0.46,0,2.9,0
-99.5,40.5,0,0.33,0.65,0,7.96,0
-98.5,40.5,0,0.27,0.72,0.01,12.42,0
-97.5,40.5,0,0.21,0.78,0,6.64,0
-96.5,40.5,0,0.22,0.76,0.02,32.91,0
-95.5,40.5,0.01,0.15,0.79,0,8.6,1
-94.5,40.5,0,0.15,0.75,0,6.22,1
-93.5,40.5,0,0.15,0.73,0,5.17,1
-92.5,40.5,0,0.2,0.61,0,8.81,1
-91.5,40.5,0,0.15,0.62,0.01,15.85,1
-90.5,40.5,0,0.06,0.63,0.01,17.7,1
-89.5,40.5,0,0.06,0.65,0.03,47.49,1
-88.5,40.5,0,0.06,0.69,0.03,38.3,1
-87.5,40.5,0,0.06,0.67,0.01,18.32,1
-86.5,40.5,0,0.07,0.66,0.03,53.32,1
-85.5,40.5,0,0.07,0.67,0.03,53.73,1
-84.5,40.5,0,0.1,0.68,0.02,47.3,1
-83.5,40.5,0,0.11,0.67,0.04,67.04,1
-82.5,40.5,0,0.09,0.48,0.05,81.54,1
-81.5,40.5,0,0.07,0.23,0.05,84.12,1
-80.5,40.5,0,0.05,0.15,0.09,140.11,1
-79.5,40.5,0,0.05,0.18,0.11,163.07,0
-78.5,40.5,0,0.06,0.22,0.02,47.35,0
-77.5,40.5,0,0.06,0.19,0.02,45.24,0
-76.5,40.5,0,0.07,0.24,0.1,137.51,1
-75.5,40.5,0,0.05,0.19,0.23,335.89,1
-74.5,40.5,0,0.02,0.07,0.44,877.06,1
-73.5,40.5,0,0,0,0.28,3363.23,0
-72.5,40.5,0,0.01,0.03,0.05,267.89,1
-8.5,40.5,0,0.05,0.07,0.02,157.08,1
-7.5,40.5,0.67,0.14,0.14,0.01,50.74,1
-6.5,40.5,0.33,0.27,0.23,0,15.47,1
-5.5,40.5,0.35,0.21,0.34,0,36.63,1
-4.5,40.5,0.3,0.25,0.35,0,41.34,1
-3.5,40.5,0.15,0.22,0.46,0.08,563.56,1
-2.5,40.5,0.31,0.21,0.41,0,7.02,1
-1.5,40.5,0.3,0.25,0.37,0,10.06,1
-0.5,40.5,0.35,0.24,0.39,0,14.97,1
0.5,40.5,0.17,0.1,0.22,0,58.32,1
13.5,40.5,0,0,0,0,817.94,1
14.5,40.5,0.06,0.03,0.06,0.1,1558.27,1
15.5,40.5,0.36,0.13,0.26,0.01,80.31,0
16.5,40.5,0.07,0.2,0.42,0.01,78.92,0
17.5,40.5,0,0.09,0.26,0.02,258.59,1
18.5,40.5,0,0.04,0.11,0.01,294.01,1
19.5,40.5,0.2,0.08,0.16,0,141.62,0
20.5,40.5,0.34,0.18,0.23,0,61.59,0
21.5,40.5,0.24,0.3,0.4,0,36.58,0
22.5,40.5,0.12,0.22,0.37,0.01,244.33,0
23.5,40.5,0.11,0.22,0.24,0,38.88,0
26.5,40.5,0.09,0.08,0.34,0,54.38,0
27.5,40.5,0.08,0.07,0.29,0,70.75,0
28.5,40.5,0.07,0.05,0.18,0.01,252.38,0
29.5,40.5,0.22,0.08,0.3,0.04,322.86,0
30.5,40.5,0.29,0.09,0.33,0.01,124.18,0
31.5,40.5,0.35,0.08,0.27,0.01,84.41,0
32.5,40.5,0.27,0.12,0.38,0,104.16,0
33.5,40.5,0.25,0.23,0.28,0,67.16,0
34.5,40.5,0.23,0.15,0.36,0.01,46.15,0
35.5,40.5,0.24,0.14,0.41,0.01,61.47,0
36.5,40.5,0.31,0.11,0.35,0.01,83.88,0
37.5,40.5,0.33,0.09,0.32,0.01,96.77,0
38.5,40.5,0.34,0.14,0.19,0.01,68.23,0
39.5,40.5,0.34,0.13,0.23,0.01,81.18,0
40.5,40.5,0.35,0.14,0.24,0.01,80.33,0
41.5,40.5,0,0.16,0.18,0,37.03,0
42.5,40.5,0,0.18,0.28,0,33.36,0
43.5,40.5,0.24,0.27,0.23,0.01,64.65,0
44.5,40.5,0.44,0.26,0.2,0.02,249.1,0
45.5,40.5,0.44,0.25,0.18,0,68.18,0
46.5,40.5,0.44,0.27,0.22,0.01,96.25,0
47.5,40.5,0.23,0.32,0.31,0.01,88.23,0
48.5,40.5,0.37,0.32,0.27,0,47.75,0
49.5,40.5,0.28,0.19,0.12,0.03,344.4,0
50.5,40.5,0.01,0.01,0.02,0,957.68,0
52.5,40.5,0.07,0.13,0,0,27.54,0
53.5,40.5,0.57,0.42,0,0,3.26,0
54.5,40.5,0.74,0.26,0,0,0.92,0
55.5,40.5,0.81,0.19,0,0,1.15,0
56.5,40.5,0.44,0.55,0,0,2.27,0
57.5,40.5,0.23,0.76,0,0,9.23,0
58.5,40.5,0.04,0.94,0,0,11.9,0
59.5,40.5,0.04,0.95,0,0,8.18,0
60.5,40.5,0.06,0.93,0,0,4.22,0
61.5,40.5,0.06,0.93,0,0,3.38,0
62.5,40.5,0.37,0.61,0.02,0,21.02,0
63.5,40.5,0.68,0.3,0.02,0,14.55,0
64.5,40.5,0.36,0.53,0.09,0.01,38.74,0
65.5,40.5,0.1,0.6,0.29,0.01,55.55,0
66.5,40.5,0.12,0.61,0.25,0,40.11,0
67.5,40.5,0.1,0.62,0.25,0.01,53.28,0
68.5,40.5,0.01,0.44,0.5,0.01,127.55,0
69.5,40.5,0.18,0.44,0.27,0.01,173.21,0
70.5,40.5,0.39,0.36,0.18,0.01,147.85,0
71.5,40.5,0.12,0.43,0.38,0.03,288.63,0
72.5,40.5,0.15,0.45,0.3,0.05,287.81,0
73.5,40.5,0.3,0.57,0.1,0,52.29,0
74.5,40.5,0.37,0.38,0.03,0,10.02,0
75.5,40.5,0.42,0.54,0.02,0,2.98,0
76.5,40.5,0.43,0.54,0.02,0,10.31,0
77.5,40.5,0.42,0.57,0.01,0,11.65,0
78.5,40.5,0.37,0.62,0.01,0,7.28,0
79.5,40.5,0.55,0.4,0.05,0,13.5,0
80.5,40.5,0.46,0.37,0.16,0,22.74,0
81.5,40.5,0.79,0.17,0.04,0,30.74,0
82.5,40.5,0.87,0.12,0.01,0,6.96,1
83.5,40.5,0.91,0.08,0.01,0,6.7,1
84.5,40.5,1,0,0,0,1.92,1
85.5,40.5,0.97,0.03,0,0,1.39,1
86.5,40.5,0.96,0.03,0.01,0,1.38,1
87.5,40.5,0.86,0.12,0.02,0,1.31,0
88.5,40.5,1,0,0,0,0.9,0
89.5,40.5,0.97,0.03,0,0,0.6,0
90.5,40.5,1,0,0,0,0.16,0
91.5,40.5,0.97,0.03,0,0,0.16,0
92.5,40.5,0.93,0.06,0,0,0.59,0
93.5,40.5,0.89,0.11,0,0,5.93,0
94.5,40.5,0.73,0.23,0.04,0,8.06,0
95.5,40.5,0.86,0.11,0.03,0,4.7,0
96.5,40.5,0.8,0.17,0.03,0,5.59,0
97.5,40.5,0.83,0.15,0.02,0,11.85,0
98.5,40.5,0.76,0.22,0.02,0,15.28,0
99.5,40.5,0.81,0.17,0.01,0,8.14,0
100.5,40.5,0.86,0.14,0,0,1.17,0
101.5,40.5,0.73,0.27,0,0,0.32,0
102.5,40.5,0.39,0.59,0,0,0.34,0
103.5,40.5,0.23,0.74,0,0,0.34,0
104.5,40.5,0.26,0.72,0,0,1.18,0
105.5,40.5,0.25,0.73,0,0,1.96,0
106.5,40.5,0.2,0.71,0.07,0,21.6,0
107.5,40.5,0.08,0.66,0.24,0,43.16,0
108.5,40.5,0.12,0.75,0.1,0,14.65,0
109.5,40.5,0.01,0.87,0.09,0.01,140.85,0
110.5,40.5,0.01,0.75,0.22,0.01,137.73,0
111.5,40.5,0,0.75,0.23,0.01,152.13,0
112.5,40.5,0.02,0.79,0.18,0,116.96,0
113.5,40.5,0.1,0.7,0.19,0.01,219.83,0
114.5,40.5,0.23,0.51,0.25,0,184.43,0
115.5,40.5,0.5,0.24,0.26,0,187.07,0
116.5,40.5,0.61,0.19,0.2,0,784.54,0
117.5,40.5,0.7,0.13,0.17,0,261.16,0
118.5,40.5,0.58,0.22,0.2,0,237.87,0
119.5,40.5,0.55,0.2,0.25,0,225.56,0
120.5,40.5,0.29,0.17,0.2,0,285.04,0
121.5,40.5,0.04,0.06,0.04,0,198.07,0
122.5,40.5,0.45,0.2,0.25,0.01,398.57,0
123.5,40.5,0.55,0.08,0.13,0,140.91,0
124.5,40.5,0.52,0.06,0.15,0.01,214.14,0
125.5,40.5,0.5,0.01,0.08,0,64.53,0
126.5,40.5,0.5,0,0.08,0,68.5,0
127.5,40.5,0.48,0.01,0.14,0,88.21,0
128.5,40.5,0.4,0,0.16,0,130.65,0
129.5,40.5,0.11,0,0.08,0,149.24,0
-123.5,39.5,0,0.04,0.03,0,11.44,0
-122.5,39.5,0.53,0.18,0.2,0,9.01,0
-121.5,39.5,0.46,0.14,0.22,0.03,43.14,0
-120.5,39.5,0,0.06,0.02,0,8.68,0
-119.5,39.5,0.78,0.07,0.01,0.03,45.44,0
-118.5,39.5,0.79,0.08,0.02,0,2.89,0
-117.5,39.5,0.82,0.11,0.01,0,0.05,0
-116.5,39.5,0.84,0.09,0.01,0,0.13,0
-115.5,39.5,0.85,0.09,0.01,0,0.35,0
-114.5,39.5,0.79,0.12,0.02,0,0.44,0
-113.5,39.5,0.77,0.18,0,0,0.25,0
-112.5,39.5,0.68,0.23,0.03,0,1.25,0
-111.5,39.5,0.64,0.24,0.05,0,4.73,0
-110.5,39.5,0.74,0.18,0.02,0,2.56,0
-109.5,39.5,0.65,0.27,0.02,0,0.72,0
-108.5,39.5,0.35,0.4,0.09,0.01,12.27,0
-107.5,39.5,0,0.16,0.1,0,5.56,0
-106.5,39.5,0,0.14,0.1,0,7.68,0
-105.5,39.5,0.4,0.26,0.17,0.07,111.59,0
-104.5,39.5,0.03,0.48,0.25,0.09,132.38,0
-103.5,39.5,0.08,0.5,0.33,0,1.25,0
-102.5,39.5,0.09,0.42,0.45,0,1.33,0
-101.5,39.5,0,0.47,0.53,0,1.99,0
-100.5,39.5,0,0.3,0.69,0,1.36,0
-99.5,39.5,0,0.3,0.7,0,2.49,0
-98.5,39.5,0,0.33,0.66,0,2.1,0
-97.5,39.5,0,0.45,0.54,0,4.12,0
-96.5,39.5,0,0.34,0.64,0.01,13.52,1
-95.5,39.5,0,0.2,0.73,0.01,24.53,1
-94.5,39.5,0,0.19,0.66,0.09,116.21,1
-93.5,39.5,0,0.23,0.69,0,9.69,1
-92.5,39.5,0,0.33,0.55,0,11.07,1
-91.5,39.5,0,0.3,0.54,0.01,16.97,1
-90.5,39.5,0,0.08,0.62,0,14.08,1
-89.5,39.5,0,0.06,0.66,0.02,34.39,1
-88.5,39.5,0,0.06,0.68,0.02,28.1,1
-87.5,39.5,0,0.06,0.59,0.01,27.24,1
-86.5,39.5,0,0.04,0.32,0.1,147.6,1
-85.5,39.5,0,0.06,0.58,0.03,49.22,1
-84.5,39.5,0,0.08,0.49,0.2,268.07,1
-83.5,39.5,0,0.1,0.58,0.04,69.78,1
-82.5,39.5,0,0.06,0.24,0.05,77.89,1
-81.5,39.5,0,0.07,0.07,0.01,28.59,0
-80.5,39.5,0,0.11,0.05,0.02,31.46,0
-79.5,39.5,0,0.08,0.16,0.02,31.09,0
-78.5,39.5,0,0.13,0.14,0.01,30.87,0
-77.5,39.5,0,0.11,0.46,0.11,159.02,0
-76.5,39.5,0,0.05,0.26,0.2,342.5,0
-75.5,39.5,0,0.04,0.24,0.17,340.48,0
-74.5,39.5,0,0.02,0.09,0.08,231.57,0
-9.5,39.5,0.08,0.02,0.04,0,168.94,1
-8.5,39.5,0.48,0.11,0.16,0.02,82.07,1
-7.5,39.5,0.41,0.28,0.24,0,19.08,1
-6.5,39.5,0.08,0.31,0.33,0,26.99,1
-5.5,39.5,0.22,0.25,0.33,0,14.9,1
-4.5,39.5,0.29,0.25,0.31,0,25.33,1
-3.5,39.5,0.12,0.2,0.51,0,35.84,1
-2.5,39.5,0.04,0.25,0.55,0,19.46,1
-1.5,39.5,0.24,0.24,0.43,0,17.83,1
-0.5,39.5,0.18,0.19,0.31,0.03,331.48,1
0.5,39.5,0,0,0,0,1278.31,1
15.5,39.5,0.06,0.01,0.02,0,112.1,0
16.5,39.5,0.37,0.08,0.17,0.01,106.33,0
17.5,39.5,0,0.02,0.03,0,204.33,1
18.5,39.5,0,0.01,0.03,0,295.17,1
19.5,39.5,0.04,0.01,0.01,0,160.06,0
20.5,39.5,0,0.18,0.17,0,50.24,0
21.5,39.5,0.4,0.3,0.26,0,30.51,0
22.5,39.5,0.19,0.27,0.38,0,62.98,0
23.5,39.5,0.05,0.03,0.01,0,43.78,1
26.5,39.5,0.18,0.13,0.2,0,69.24,0
27.5,39.5,0.24,0.14,0.42,0.01,111.24,0
28.5,39.5,0.26,0.13,0.45,0,98.48,0
29.5,39.5,0.22,0.11,0.38,0.01,77.8,0
30.5,39.5,0.18,0.11,0.47,0.01,50.22,0
31.5,39.5,0.17,0.11,0.54,0,59.66,0
32.5,39.5,0.11,0.21,0.52,0.04,146.87,0
33.5,39.5,0.1,0.3,0.43,0.01,107.52,0
34.5,39.5,0.1,0.28,0.44,0,46.42,0
35.5,39.5,0.16,0.24,0.36,0,50.25,0
36.5,39.5,0.18,0.39,0.25,0,35.73,0
37.5,39.5,0.22,0.41,0.21,0,26.95,0
38.5,39.5,0.32,0.34,0.15,0,28.98,0
39.5,39.5,0.35,0.19,0.22,0,20.28,0
40.5,39.5,0.32,0.19,0.24,0,31.43,0
41.5,39.5,0.29,0.17,0.27,0.01,41.07,0
42.5,39.5,0.27,0.19,0.27,0,47.62,0
43.5,39.5,0.28,0.19,0.3,0,48.26,0
44.5,39.5,0.07,0.31,0.28,0.01,54.53,0
45.5,39.5,0.3,0.41,0.2,0,48.96,0
46.5,39.5,0.44,0.27,0.28,0.01,45.75,0
47.5,39.5,0.09,0.22,0.55,0,62.66,0
48.5,39.5,0.25,0.28,0.33,0.01,80.05,0
49.5,39.5,0.15,0.11,0.02,0,169.42,0
52.5,39.5,0.01,0,0,0,285.68,0
53.5,39.5,0.51,0.03,0,0,18.54,0
54.5,39.5,0.67,0.32,0,0,13.54,0
55.5,39.5,0.57,0.42,0,0,2.16,0
56.5,39.5,0.34,0.64,0.01,0,3.21,0
57.5,39.5,0.41,0.58,0,0,5.74,0
58.5,39.5,0.46,0.54,0,0,8.77,0
59.5,39.5,0.16,0.83,0,0,6.27,0
60.5,39.5,0.17,0.82,0,0,6.8,0
61.5,39.5,0.05,0.93,0,0,9.51,0
62.5,39.5,0.46,0.52,0.01,0,8.78,0
63.5,39.5,0.53,0.31,0.14,0.01,42.38,0
64.5,39.5,0.31,0.51,0.12,0.01,76.88,0
65.5,39.5,0.15,0.67,0.16,0,55.99,0
66.5,39.5,0.06,0.58,0.31,0.03,189.75,0
67.5,39.5,0.2,0.59,0.18,0.01,116.36,0
68.5,39.5,0.46,0.47,0.06,0,39.44,0
69.5,39.5,0.43,0.16,0.03,0,37.77,0
70.5,39.5,0.47,0.17,0.03,0,18.15,0
71.5,39.5,0.45,0.14,0.02,0,14.28,0
72.5,39.5,0.41,0.11,0,0,12.61,0
73.5,39.5,0.42,0.17,0.01,0,7.95,0
74.5,39.5,0.52,0.44,0,0,3.89,0
75.5,39.5,0.5,0.36,0.13,0,50.03,0
76.5,39.5,0.3,0.42,0.25,0.01,80.64,0
77.5,39.5,0.52,0.36,0.12,0,36.15,0
78.5,39.5,0.61,0.31,0.06,0,18.38,0
79.5,39.5,0.86,0.12,0.03,0,17.5,0
80.5,39.5,1,0,0,0,18.23,0
81.5,39.5,1,0,0,0,18.58,1
82.5,39.5,1,0,0,0,4.78,1
83.5,39.5,1,0,0,0,2.15,1
84.5,39.5,1,0,0,0,0.4,1
85.5,39.5,1,0,0,0,0.4,1
86.5,39.5,1,0,0,0,0.37,0
87.5,39.5,0.97,0.03,0,0,0.16,0
88.5,39.5,0.87,0.12,0.01,0,0.16,0
89.5,39.5,0.81,0.18,0,0,0.16,0
90.5,39.5,0.84,0.16,0,0,0.16,0
91.5,39.5,0.85,0.14,0,0,0.16,0
92.5,39.5,0.91,0.09,0,0,0.81,0
93.5,39.5,0.92,0.08,0,0,2.38,0
94.5,39.5,0.78,0.2,0.01,0,2.14,0
95.5,39.5,0.72,0.28,0,0,0.33,0
96.5,39.5,0.56,0.43,0,0,1.66,0
97.5,39.5,0.33,0.65,0,0,5.04,0
98.5,39.5,0.36,0.57,0.07,0,36.58,0
99.5,39.5,0.5,0.43,0.06,0,28.49,0
100.5,39.5,0.66,0.25,0.09,0,49.92,0
101.5,39.5,0.71,0.29,0,0,1.17,0
102.5,39.5,0.4,0.59,0,0,5.81,0
103.5,39.5,0.6,0.39,0,0,8.6,0
104.5,39.5,0.38,0.6,0,0,3.04,0
105.5,39.5,0.33,0.65,0,0,1.95,0
106.5,39.5,0.27,0.64,0.07,0.01,103.31,0
107.5,39.5,0,0.97,0,0,5.78,0
108.5,39.5,0,0.97,0,0,6.12,0
109.5,39.5,0.02,0.96,0,0,34.61,0
110.5,39.5,0.14,0.83,0.01,0,50.66,0
111.5,39.5,0.09,0.69,0.2,0,72.57,0
112.5,39.5,0.17,0.46,0.37,0,132.36,0
113.5,39.5,0.2,0.3,0.51,0,140.12,0
114.5,39.5,0.34,0.3,0.35,0,138.18,0
115.5,39.5,0.42,0.24,0.32,0.01,436.67,0
116.5,39.5,0.19,0.23,0.51,0.06,940.31,0
117.5,39.5,0.38,0.12,0.41,0.04,957.34,0
118.5,39.5,0.24,0.15,0.46,0.02,528.27,0
119.5,39.5,0.08,0.08,0.12,0.01,363.86,0
121.5,39.5,0.16,0.2,0.13,0.01,609.4,0
122.5,39.5,0.3,0.13,0.14,0,367.81,0
123.5,39.5,0.08,0.08,0.08,0,225.65,0
124.5,39.5,0.12,0.02,0.14,0,265.24,0
125.5,39.5,0.23,0,0.48,0.02,536.11,0
126.5,39.5,0.52,0,0.21,0,181.76,0
127.5,39.5,0.29,0,0.19,0.01,318.43,0
-7.5,38.5,0.25,0.35,0.34,0,26.53,1
-6.5,38.5,0.11,0.26,0.37,0.01,38.65,1
-5.5,38.5,0.13,0.29,0.39,0,15.81,1
-4.5,38.5,0.28,0.25,0.31,0,18.26,1
-3.5,38.5,0.12,0.3,0.38,0.01,36.27,1
-2.5,38.5,0.26,0.27,0.39,0,11.42,1
-1.5,38.5,0.23,0.21,0.49,0.01,51.33,1
-0.5,38.5,0.17,0.15,0.33,0.02,238.02,1
16.5,38.5,0.2,0.04,0.09,0.01,166.03,0
17.5,38.5,0,0,0.01,0,112.41,1
20.5,38.5,0.06,0.07,0.03,0,41.92,1
21.5,38.5,0.33,0.23,0.1,0,65.39,0
22.5,38.5,0.22,0.3,0.2,0,38.44,0
23.5,38.5,0.13,0.27,0.2,0.02,239.43,1
26.5,38.5,0.1,0.08,0.09,0,226.5,0
27.5,38.5,0.23,0.11,0.39,0.03,199.55,0
28.5,38.5,0.23,0.11,0.49,0,118.7,0
29.5,38.5,0.17,0.09,0.49,0.01,67.53,0
30.5,38.5,0.2,0.14,0.4,0.01,56.81,0
31.5,38.5,0.21,0.16,0.44,0.01,56.51,0
32.5,38.5,0.15,0.27,0.51,0,54.56,0
33.5,38.5,0.16,0.2,0.31,0,74.71,0
34.5,38.5,0.11,0.29,0.43,0.01,56.63,0
35.5,38.5,0.2,0.34,0.32,0,63.6,0
36.5,38.5,0.2,0.37,0.35,0,70.91,0
37.5,38.5,0.17,0.47,0.29,0,61.35,0
38.5,38.5,0.2,0.44,0.19,0.01,70.11,0
39.5,38.5,0.17,0.41,0.24,0.01,66.09,0
40.5,38.5,0.2,0.25,0.36,0,68.77,0
41.5,38.5,0.27,0.21,0.33,0,75.81,0
42.5,38.5,0.26,0.16,0.23,0,51.48,0
43.5,38.5,0.22,0.29,0.22,0.01,48.62,0
44.5,38.5,0.07,0.32,0.29,0,62.95,0
45.5,38.5,0,0.3,0.28,0,72.07,0
46.5,38.5,0,0.25,0.5,0.02,66.04,0
47.5,38.5,0,0.26,0.49,0,52.69,0
48.5,38.5,0.1,0.24,0.3,0.01,118.97,0
49.5,38.5,0,0,0,0,102.79,0
53.5,38.5,0.13,0,0,0,6.69,0
54.5,38.5,0.88,0.12,0,0,2.88,0
55.5,38.5,0.13,0.76,0.08,0,5.12,0
56.5,38.5,0.04,0.69,0.18,0,14.36,0
57.5,38.5,0.24,0.7,0.03,0,8.37,0
58.5,38.5,0.48,0.48,0.03,0,14.44,0
59.5,38.5,0.42,0.57,0,0,6.82,0
60.5,38.5,0.57,0.42,0.01,0,8.71,0
61.5,38.5,0.37,0.61,0.01,0,14.68,0
62.5,38.5,0.56,0.43,0,0,9.33,0
63.5,38.5,0.51,0.44,0.05,0,11.37,0
64.5,38.5,0.17,0.73,0.09,0,12.61,0
65.5,38.5,0.09,0.74,0.14,0.01,70.3,0
66.5,38.5,0.13,0.63,0.22,0,47.3,0
67.5,38.5,0.12,0.72,0.14,0.01,76.81,0
68.5,38.5,0.32,0.48,0.17,0.01,172.68,0
69.5,38.5,0.32,0.49,0.17,0,58.17,0
70.5,38.5,0.39,0.27,0.07,0,12.02,0
71.5,38.5,0.41,0.11,0.01,0,8.28,0
72.5,38.5,0.37,0.01,0,0,2.64,0
73.5,38.5,0.46,0.01,0,0,1.1,0
74.5,38.5,0.77,0.22,0,0,3.23,0
75.5,38.5,0.42,0.51,0,0,6.53,0
76.5,38.5,0.59,0.35,0.05,0,43.82,0
77.5,38.5,0.33,0.38,0.29,0,55.17,0
78.5,38.5,0.99,0.01,0,0,13.45,0
79.5,38.5,1,0,0,0,10.22,0
80.5,38.5,0.98,0.02,0,0,17.24,1
81.5,38.5,0.96,0.03,0,0,7.22,0
82.5,38.5,0.95,0.05,0,0,3.25,0
83.5,38.5,1,0,0,0,0.49,0
84.5,38.5,0.99,0.01,0,0,0.4,0
85.5,38.5,0.86,0.13,0.01,0,0.4,0
86.5,38.5,0.92,0.07,0,0,0.4,0
87.5,38.5,0.81,0.18,0,0,0.21,0
88.5,38.5,0.76,0.24,0,0,0.16,0
89.5,38.5,0.62,0.37,0,0,0.16,0
